('105-220', '1933:212'),
('105-220', '1933:49'),
('105-220', '1935:531'),
('105-220', '1936:638'),
('105-220', '1937:663'),
('105-220', '1937:896'),
('105-220', '1938:676'),
('105-220', '1944:373'),
('105-220', '1946:281'),
('105-220', '1948:625'),
('105-220', '1949:288'),
('105-220', '1954:736'),
('105-220', '88-164'),
('105-220', '88-210'),
('105-220', '88-352'),
('105-220', '88-525'),
('105-220', '89-10'),
('105-220', '89-329'),
('105-220', '89-4'),
('105-220', '89-73'),
('105-220', '89-750'),
('105-220', '90-202'),
('105-220', '90-247'),
('105-220', '90-284'),
('105-220', '90-480'),
('105-220', '90-577'),
('105-220', '91-230'),
('105-220', '91-513'),
('105-220', '92-203'),
('105-220', '92-318'),
('105-220', '92-463'),
('105-220', '93-112'),
('105-220', '93-113'),
('105-220', '93-203'),
('105-220', '93-288'),
('105-220', '93-380'),
('105-220', '93-579'),
('105-220', '93-618'),
('105-220', '93-638'),
('105-220', '94-135'),
('105-220', '94-385'),
('105-220', '94-566'),
('105-220', '95-452'),
('105-220', '95-602'),
('105-220', '96-422'),
('105-220', '97-300'),
('105-220', '97-35'),
('105-220', '97-470'),
('105-220', '98-221'),
('105-220', '98-502'),
('105-220', '99-319'),
('105-220', '99-603'),
('105-221', '1938:676'),
('105-223', '1954:736'),
('105-224', '1926:578'),
('105-225', '101-189'),
('105-225', '104-285'),
('105-225', '1901:854'),
('105-225', '1916:408'),
('105-225', '1917:114'),
('105-225', '1946:540'),
('105-225', '1954:736'),
('105-225', '1956:974'),
('105-225', '85-870'),
('105-225', '91-510'),
('105-226', '85-874'),
('105-227', '104-28'),
('105-227', '93-198'),
('105-228', '104-127'),
('105-23', '102-486'),
('105-230', '1938:675'),
('105-231', '1954:736'),
('105-234', '101-592'),
('105-236', '1935:417'),
('105-236', '1946:724'),
('105-236', '96-573'),
('105-236', '99-240'),
('105-237', '100-526'),
('105-237', '1933:212'),
('105-237', '89-754'),
('105-237', '93-344'),
('105-238', '88-578'),
('105-24', '1950:967'),
('105-240', '103-236'),
('105-240', '105-245'),
('105-240', '105-262'),
('105-240', '105-275'),
('105-240', '105-276'),
('105-240', '105-277'),
('105-240', '1947:343'),
('105-240', '1948:36'),
('105-240', '1956:841'),
('105-240', '87-297'),
('105-240', '90-448'),
('105-241', '91-596'),
('105-242', '105-57'),
('105-242', '1954:736'),
('105-242', '1956:1036'),
('105-242', '89-669'),
('105-244', '100-690'),
('105-244', '101-336'),
('105-244', '101-610'),
('105-244', '101-625'),
('105-244', '102-183'),
('105-244', '102-190'),
('105-244', '102-259'),
('105-244', '102-325'),
('105-244', '102-421'),
('105-244', '102-476'),
('105-244', '103-236'),
('105-244', '103-239'),
('105-244', '103-322'),
('105-244', '103-382'),
('105-244', '103-62'),
('105-244', '104-106'),
('105-244', '104-127'),
('105-244', '104-333'),
('105-244', '105-220'),
('105-244', '1934:847'),
('105-244', '1935:531'),
('105-244', '1937:896'),
('105-244', '1944:373'),
('105-244', '1946:281'),
('105-244', '1948:758'),
('105-244', '1949:288'),
('105-244', '1950:967'),
('105-244', '1954:736'),
('105-244', '85-536'),
('105-244', '87-256'),
('105-244', '88-210'),
('105-244', '89-10'),
('105-244', '89-329'),
('105-244', '89-73'),
('105-244', '90-202'),
('105-244', '90-247'),
('105-244', '90-351'),
('105-244', '91-230'),
('105-244', '91-513'),
('105-244', '92-189'),
('105-244', '92-225'),
('105-244', '93-112'),
('105-244', '93-380'),
('105-244', '93-400'),
('105-244', '94-163'),
('105-244', '95-113'),
('105-244', '95-471'),
('105-244', '95-87'),
('105-244', '96-480'),
('105-244', '96-88'),
('105-244', '97-35'),
('105-244', '98-164'),
('105-244', '98-377'),
('105-244', '98-525'),
('105-244', '99-371'),
('105-244', '99-500'),
('105-244', '99-661'),
('105-244', '99-93'),
('105-245', '101-508'),
('105-245', '101-510'),
('105-245', '102-377'),
('105-245', '102-484'),
('105-245', '102-486'),
('105-245', '102-575'),
('105-245', '102-580'),
('105-245', '103-236'),
('105-245', '104-134'),
('105-245', '104-208'),
('105-245', '105-100'),
('105-245', '1944:373'),
('105-245', '1944:665'),
('105-245', '1946:724'),
('105-245', '89-4'),
('105-245', '91-190'),
('105-245', '93-288'),
('105-245', '93-344'),
('105-245', '93-438'),
('105-245', '95-452'),
('105-245', '95-91'),
('105-245', '96-510'),
('105-245', '97-425'),
('105-245', '98-508'),
('105-246', '1947:343'),
('105-248', '1944:373'),
('105-25', '102-526'),
('105-251', '103-159'),
('105-251', '103-209'),
('105-251', '103-322'),
('105-251', '105-119'),
('105-251', '1937:896'),
('105-251', '90-351'),
('105-251', '92-463'),
('105-251', '92-544'),
('105-251', '93-579'),
('105-255', '103-3'),
('105-255', '99-383'),
('105-256', '100-497'),
('105-256', '100-579'),
('105-256', '100-675'),
('105-256', '102-154'),
('105-256', '102-441'),
('105-256', '104-301'),
('105-256', '104-330'),
('105-256', '105-79'),
('105-256', '1944:373'),
('105-256', '93-638'),
('105-256', '94-437'),
('105-256', '97-391'),
('105-256', '98-481'),
('105-258', '100-418'),
('105-258', '102-582'),
('105-258', '1914:311'),
('105-258', '1916:451'),
('105-258', '1920:250'),
('105-258', '1930:497'),
('105-258', '1933:199'),
('105-258', '1935:372'),
('105-258', '1936:858'),
('105-258', '1947:120'),
('105-258', '92-522'),
('105-258', '94-265'),
('105-258', '98-237'),
('105-26', '104-63'),
('105-26', '1954:736'),
('105-261', '100-456'),
('105-261', '100-526'),
('105-261', '100-71'),
('105-261', '101-189'),
('105-261', '101-246'),
('105-261', '101-510'),
('105-261', '102-190'),
('105-261', '102-484'),
('105-261', '102-538'),
('105-261', '103-160'),
('105-261', '103-236'),
('105-261', '103-337'),
('105-261', '103-355'),
('105-261', '103-454'),
('105-261', '104-106'),
('105-261', '104-201'),
('105-261', '104-208'),
('105-261', '105-118'),
('105-261', '105-174'),
('105-261', '105-262'),
('105-261', '105-277'),
('105-261', '105-33'),
('105-261', '105-56'),
('105-261', '105-85'),
('105-261', '1914:311'),
('105-261', '1926:578'),
('105-261', '1930:497'),
('105-261', '1933:212'),
('105-261', '1935:531'),
('105-261', '1936:592'),
('105-261', '1936:858'),
('105-261', '1938:198'),
('105-261', '1938:675'),
('105-261', '1939:190'),
('105-261', '1946:724'),
('105-261', '1947:343'),
('105-261', '1947:406'),
('105-261', '1949:288'),
('105-261', '1950:932'),
('105-261', '1954:736'),
('105-261', '1956:841'),
('105-261', '85-337'),
('105-261', '85-536'),
('105-261', '86-797'),
('105-261', '87-195'),
('105-261', '89-10'),
('105-261', '89-272'),
('105-261', '90-629'),
('105-261', '91-190'),
('105-261', '91-596'),
('105-261', '93-148'),
('105-261', '93-205'),
('105-261', '93-288'),
('105-261', '93-344'),
('105-261', '93-400'),
('105-261', '93-438'),
('105-261', '93-577'),
('105-261', '94-412'),
('105-261', '94-469'),
('105-261', '94-579'),
('105-261', '95-223'),
('105-261', '95-356'),
('105-261', '95-452'),
('105-261', '95-561'),
('105-261', '95-604'),
('105-261', '96-125'),
('105-261', '96-478'),
('105-261', '96-510'),
('105-261', '96-540'),
('105-261', '96-70'),
('105-261', '96-8'),
('105-261', '97-382'),
('105-261', '97-425'),
('105-261', '98-115'),
('105-261', '99-145'),
('105-261', '99-177'),
('105-261', '99-272'),
('105-261', '99-433'),
('105-261', '99-661'),
('105-262', '100-526'),
('105-262', '101-510'),
('105-262', '103-454'),
('105-262', '104-106'),
('105-262', '104-208'),
('105-262', '105-118'),
('105-262', '105-261'),
('105-262', '105-272'),
('105-262', '105-56'),
('105-262', '1933:212'),
('105-262', '1935:531'),
('105-262', '1938:697'),
('105-262', '1939:190'),
('105-262', '1946:82'),
('105-262', '1947:343'),
('105-262', '85-536'),
('105-262', '87-195'),
('105-262', '88-525'),
('105-262', '90-629'),
('105-262', '93-262'),
('105-262', '93-344'),
('105-262', '95-452'),
('105-262', '96-465'),
('105-262', '96-8'),
('105-262', '99-145'),
('105-263', '101-621'),
('105-263', '101-625'),
('105-263', '1926:578'),
('105-263', '93-205'),
('105-263', '94-579'),
('105-263', '96-586'),
('105-264', '95-630'),
('105-264', '96-465'),
('105-264', '96-70'),
('105-265', '101-537'),
('105-265', '101-646'),
('105-266', '103-355'),
('105-267', '103-91'),
('105-267', '88-578'),
('105-267', '91-378'),
('105-267', '94-579'),
('105-268', '104-208'),
('105-268', '1939:190'),
('105-269', '1929:257'),
('105-269', '1934:71'),
('105-27', '1949:288'),
('105-271', '1914:311'),
('105-271', '1934:404'),
('105-271', '92-463'),
('105-272', '102-183'),
('105-272', '105-107'),
('105-272', '105-174'),
('105-272', '1947:343'),
('105-272', '1949:227'),
('105-272', '88-643'),
('105-272', '91-513'),
('105-272', '95-452'),
('105-272', '95-511'),
('105-272', '99-177'),
('105-274', '105-33'),
('105-274', '1901:854'),
('105-274', '1954:736'),
('105-274', '91-358'),
('105-274', '93-406'),
('105-274', '96-122'),
('105-275', '100-458'),
('105-275', '101-520'),
('105-275', '102-486'),
('105-275', '102-90'),
('105-275', '104-1'),
('105-275', '104-186'),
('105-275', '105-55'),
('105-275', '1929:33'),
('105-275', '1946:753'),
('105-275', '92-607'),
('105-275', '93-344'),
('105-275', '94-201'),
('105-275', '95-26'),
('105-275', '96-465'),
('105-276', '100-202'),
('105-276', '100-242'),
('105-276', '100-430'),
('105-276', '100-628'),
('105-276', '100-690'),
('105-276', '100-77'),
('105-276', '101-235'),
('105-276', '101-336'),
('105-276', '101-380'),
('105-276', '101-508'),
('105-276', '101-576'),
('105-276', '101-610'),
('105-276', '101-625'),
('105-276', '102-522'),
('105-276', '102-550'),
('105-276', '102-568'),
('105-276', '103-120'),
('105-276', '103-124'),
('105-276', '103-233'),
('105-276', '103-325'),
('105-276', '103-327'),
('105-276', '104-120'),
('105-276', '104-121'),
('105-276', '104-134'),
('105-276', '104-182'),
('105-276', '104-193'),
('105-276', '104-204'),
('105-276', '104-208'),
('105-276', '104-330'),
('105-276', '104-52'),
('105-276', '104-55'),
('105-276', '104-99'),
('105-276', '105-174'),
('105-276', '105-65'),
('105-276', '1918:74'),
('105-276', '1934:847'),
('105-276', '1935:531'),
('105-276', '1937:896'),
('105-276', '1940:888'),
('105-276', '1944:373'),
('105-276', '1945:557'),
('105-276', '1946:724'),
('105-276', '1947:343'),
('105-276', '1948:758'),
('105-276', '1949:338'),
('105-276', '1950:171'),
('105-276', '1950:932'),
('105-276', '1950:94'),
('105-276', '1950:967'),
('105-276', '1952:477'),
('105-276', '1953:164'),
('105-276', '1954:736'),
('105-276', '1955:360'),
('105-276', '1955:783'),
('105-276', '85-508'),
('105-276', '85-568'),
('105-276', '86-372'),
('105-276', '87-693'),
('105-276', '88-352'),
('105-276', '89-117'),
('105-276', '89-272'),
('105-276', '90-284'),
('105-276', '90-448'),
('105-276', '91-190'),
('105-276', '91-224'),
('105-276', '91-351'),
('105-276', '91-513'),
('105-276', '91-609'),
('105-276', '91-695'),
('105-276', '92-203'),
('105-276', '92-573'),
('105-276', '93-112'),
('105-276', '93-234'),
('105-276', '93-288'),
('105-276', '93-344'),
('105-276', '93-383'),
('105-276', '93-400'),
('105-276', '93-498'),
('105-276', '94-282'),
('105-276', '95-124'),
('105-276', '95-452'),
('105-276', '95-557'),
('105-276', '95-630'),
('105-276', '96-399'),
('105-276', '96-510'),
('105-276', '97-35'),
('105-276', '98-181'),
('105-276', '99-177'),
('105-276', '99-499'),
('105-277', '100-113'),
('105-277', '100-17'),
('105-277', '100-204'),
('105-277', '100-233'),
('105-277', '100-239'),
('105-277', '100-297'),
('105-277', '100-300'),
('105-277', '100-379'),
('105-277', '100-418'),
('105-277', '100-461'),
('105-277', '100-478'),
('105-277', '100-497'),
('105-277', '100-505'),
('105-277', '100-516'),
('105-277', '100-525'),
('105-277', '100-526'),
('105-277', '100-578'),
('105-277', '100-579'),
('105-277', '100-649'),
('105-277', '100-689'),
('105-277', '100-690'),
('105-277', '100-696'),
('105-277', '100-77'),
('105-277', '101-12'),
('105-277', '101-167'),
('105-277', '101-179'),
('105-277', '101-194'),
('105-277', '101-229'),
('105-277', '101-233'),
('105-277', '101-240'),
('105-277', '101-246'),
('105-277', '101-336'),
('105-277', '101-380'),
('105-277', '101-426'),
('105-277', '101-454'),
('105-277', '101-510'),
('105-277', '101-513'),
('105-277', '101-601'),
('105-277', '101-610'),
('105-277', '101-612'),
('105-277', '101-624'),
('105-277', '101-625'),
('105-277', '101-647'),
('105-277', '101-649'),
('105-277', '102-138'),
('105-277', '102-166'),
('105-277', '102-172'),
('105-277', '102-183'),
('105-277', '102-240'),
('105-277', '102-242'),
('105-277', '102-259'),
('105-277', '102-367'),
('105-277', '102-396'),
('105-277', '102-404'),
('105-277', '102-429'),
('105-277', '102-484'),
('105-277', '102-486'),
('105-277', '102-511'),
('105-277', '102-530'),
('105-277', '102-580'),
('105-277', '103-159'),
('105-277', '103-160'),
('105-277', '103-182'),
('105-277', '103-209'),
('105-277', '103-227'),
('105-277', '103-236'),
('105-277', '103-322'),
('105-277', '103-337'),
('105-277', '103-354'),
('105-277', '103-382'),
('105-277', '103-391'),
('105-277', '103-400'),
('105-277', '103-413'),
('105-277', '103-416'),
('105-277', '103-43'),
('105-277', '103-447'),
('105-277', '103-454'),
('105-277', '103-465'),
('105-277', '103-66'),
('105-277', '104-104'),
('105-277', '104-106'),
('105-277', '104-107'),
('105-277', '104-114'),
('105-277', '104-121'),
('105-277', '104-127'),
('105-277', '104-132'),
('105-277', '104-134'),
('105-277', '104-182'),
('105-277', '104-188'),
('105-277', '104-191'),
('105-277', '104-193'),
('105-277', '104-201'),
('105-277', '104-208'),
('105-277', '104-264'),
('105-277', '104-273'),
('105-277', '104-297'),
('105-277', '104-319'),
('105-277', '104-329'),
('105-277', '104-333'),
('105-277', '104-55'),
('105-277', '104-59'),
('105-277', '104-8'),
('105-277', '105-100'),
('105-277', '105-113'),
('105-277', '105-178'),
('105-277', '105-185'),
('105-277', '105-20'),
('105-277', '105-206'),
('105-277', '105-220'),
('105-277', '105-245'),
('105-277', '105-261'),
('105-277', '105-262'),
('105-277', '105-275'),
('105-277', '105-276'),
('105-277', '105-33'),
('105-277', '105-34'),
('105-277', '105-368'),
('105-277', '105-55'),
('105-277', '105-61'),
('105-277', '105-83'),
('105-277', '105-85'),
('105-277', '105-89'),
('105-277', '105-96'),
('105-277', '1863:67'),
('105-277', '1887:314'),
('105-277', '1901:854'),
('105-277', '1902:1093'),
('105-277', '1907:2907'),
('105-277', '1913:6'),
('105-277', '1914:311'),
('105-277', '1914:79'),
('105-277', '1916:313'),
('105-277', '1916:451'),
('105-277', '1916:458'),
('105-277', '1917:68'),
('105-277', '1918:128'),
('105-277', '1920:85'),
('105-277', '1921:64'),
('105-277', '1922:369'),
('105-277', '1924:182'),
('105-277', '1926:250'),
('105-277', '1926:347'),
('105-277', '1927:509'),
('105-277', '1930:416'),
('105-277', '1930:497'),
('105-277', '1932:314'),
('105-277', '1933:212'),
('105-277', '1933:25'),
('105-277', '1933:32'),
('105-277', '1933:38'),
('105-277', '1933:49'),
('105-277', '1934:404'),
('105-277', '1934:55'),
('105-277', '1934:652'),
('105-277', '1934:750'),
('105-277', '1934:865'),
('105-277', '1934:868'),
('105-277', '1935:531'),
('105-277', '1935:812'),
('105-277', '1935:814'),
('105-277', '1935:85'),
('105-277', '1936:432'),
('105-277', '1936:858'),
('105-277', '1937:296'),
('105-277', '1937:517'),
('105-277', '1937:896'),
('105-277', '1938:30'),
('105-277', '1938:675'),
('105-277', '1938:676'),
('105-277', '1938:680'),
('105-277', '1939:2'),
('105-277', '1940:686'),
('105-277', '1943:221'),
('105-277', '1944:373'),
('105-277', '1944:412'),
('105-277', '1945:339'),
('105-277', '1945:341'),
('105-277', '1945:557'),
('105-277', '1945:652'),
('105-277', '1946:281'),
('105-277', '1946:33'),
('105-277', '1946:540'),
('105-277', '1946:672'),
('105-277', '1946:724'),
('105-277', '1946:736'),
('105-277', '1946:966'),
('105-277', '1947:120'),
('105-277', '1947:125'),
('105-277', '1947:258'),
('105-277', '1947:343'),
('105-277', '1948:36'),
('105-277', '1948:704'),
('105-277', '1948:758'),
('105-277', '1948:826'),
('105-277', '1949:227'),
('105-277', '1949:288'),
('105-277', '1949:338'),
('105-277', '1949:792'),
('105-277', '1950:171'),
('105-277', '1950:54'),
('105-277', '1950:967'),
('105-277', '1950:97'),
('105-277', '1952:477'),
('105-277', '1952:949'),
('105-277', '1953:345'),
('105-277', '1954:1041'),
('105-277', '1954:469'),
('105-277', '1954:656'),
('105-277', '1954:736'),
('105-277', '1955:360'),
('105-277', '1956:374'),
('105-277', '1956:841'),
('105-277', '85-172'),
('105-277', '85-300'),
('105-277', '85-536'),
('105-277', '85-699'),
('105-277', '86-147'),
('105-277', '86-249'),
('105-277', '86-257'),
('105-277', '86-472'),
('105-277', '86-724'),
('105-277', '87-128'),
('105-277', '87-195'),
('105-277', '87-256'),
('105-277', '87-293'),
('105-277', '87-297'),
('105-277', '87-510'),
('105-277', '87-693'),
('105-277', '88-210'),
('105-277', '88-352'),
('105-277', '88-452'),
('105-277', '88-455'),
('105-277', '88-525'),
('105-277', '88-577'),
('105-277', '88-578'),
('105-277', '88-657'),
('105-277', '89-10'),
('105-277', '89-136'),
('105-277', '89-209'),
('105-277', '89-272'),
('105-277', '89-286'),
('105-277', '89-329'),
('105-277', '89-369'),
('105-277', '89-4'),
('105-277', '89-454'),
('105-277', '89-642'),
('105-277', '89-665'),
('105-277', '89-73'),
('105-277', '89-791'),
('105-277', '89-808'),
('105-277', '89-97'),
('105-277', '90-202'),
('105-277', '90-247'),
('105-277', '90-321'),
('105-277', '90-351'),
('105-277', '90-495'),
('105-277', '90-543'),
('105-277', '90-553'),
('105-277', '90-629'),
('105-277', '90-637'),
('105-277', '91-173'),
('105-277', '91-175'),
('105-277', '91-190'),
('105-277', '91-230'),
('105-277', '91-513'),
('105-277', '91-581'),
('105-277', '91-596'),
('105-277', '91-597'),
('105-277', '92-181'),
('105-277', '92-203'),
('105-277', '92-225'),
('105-277', '92-313'),
('105-277', '92-352'),
('105-277', '92-463'),
('105-277', '92-513'),
('105-277', '92-522'),
('105-277', '93-112'),
('105-277', '93-113'),
('105-277', '93-188'),
('105-277', '93-198'),
('105-277', '93-203'),
('105-277', '93-205'),
('105-277', '93-224'),
('105-277', '93-247'),
('105-277', '93-262'),
('105-277', '93-288'),
('105-277', '93-344'),
('105-277', '93-355'),
('105-277', '93-378'),
('105-277', '93-383'),
('105-277', '93-400'),
('105-277', '93-406'),
('105-277', '93-412'),
('105-277', '93-415'),
('105-277', '93-567'),
('105-277', '93-618'),
('105-277', '93-638'),
('105-277', '93-86'),
('105-277', '94-118'),
('105-277', '94-135'),
('105-277', '94-158'),
('105-277', '94-163'),
('105-277', '94-210'),
('105-277', '94-265'),
('105-277', '94-369'),
('105-277', '94-385'),
('105-277', '94-413'),
('105-277', '94-435'),
('105-277', '94-437'),
('105-277', '94-462'),
('105-277', '94-469'),
('105-277', '94-579'),
('105-277', '94-587'),
('105-277', '94-588'),
('105-277', '94-70'),
('105-277', '95-113'),
('105-277', '95-118'),
('105-277', '95-223'),
('105-277', '95-242'),
('105-277', '95-306'),
('105-277', '95-307'),
('105-277', '95-31'),
('105-277', '95-313'),
('105-277', '95-452'),
('105-277', '95-454'),
('105-277', '95-501'),
('105-277', '95-521'),
('105-277', '95-523'),
('105-277', '95-561'),
('105-277', '95-592'),
('105-277', '95-599'),
('105-277', '95-619'),
('105-277', '95-79'),
('105-277', '95-87'),
('105-277', '95-91'),
('105-277', '96-122'),
('105-277', '96-132'),
('105-277', '96-350'),
('105-277', '96-422'),
('105-277', '96-425'),
('105-277', '96-465'),
('105-277', '96-466'),
('105-277', '96-487'),
('105-277', '96-510'),
('105-277', '96-533'),
('105-277', '96-561'),
('105-277', '96-72'),
('105-277', '96-8'),
('105-277', '96-88'),
('105-277', '96-95'),
('105-277', '97-134'),
('105-277', '97-200'),
('105-277', '97-219'),
('105-277', '97-241'),
('105-277', '97-293'),
('105-277', '97-300'),
('105-277', '97-35'),
('105-277', '97-424'),
('105-277', '97-470'),
('105-277', '97-98'),
('105-277', '98-111'),
('105-277', '98-164'),
('105-277', '98-181'),
('105-277', '98-221'),
('105-277', '98-313'),
('105-277', '98-369'),
('105-277', '98-396'),
('105-277', '98-473'),
('105-277', '98-480'),
('105-277', '98-525'),
('105-277', '98-573'),
('105-277', '98-590'),
('105-277', '98-77'),
('105-277', '98-8'),
('105-277', '99-177'),
('105-277', '99-198'),
('105-277', '99-272'),
('105-277', '99-319'),
('105-277', '99-371'),
('105-277', '99-399'),
('105-277', '99-410'),
('105-277', '99-415'),
('105-277', '99-509'),
('105-277', '99-529'),
('105-277', '99-570'),
('105-277', '99-603'),
('105-277', '99-652'),
('105-277', '99-659'),
('105-277', '99-660'),
('105-277', '99-663'),
('105-277', '99-83'),
('105-277', '99-93'),
('105-278', '89-10'),
('105-278', '91-230'),
('105-279', '1920:85'),
('105-279', '1953:345'),
('105-279', '91-581'),
('105-28', '93-275'),
('105-28', '95-91'),
('105-282', '90-171'),
('105-283', '1920:285'),
('105-284', '99-652'),
('105-285', '100-690'),
('105-285', '101-336'),
('105-285', '101-501'),
('105-285', '104-156'),
('105-285', '105-220'),
('105-285', '1935:531'),
('105-285', '1937:896'),
('105-285', '1954:736'),
('105-285', '88-210'),
('105-285', '88-352'),
('105-285', '88-452'),
('105-285', '88-525'),
('105-285', '89-10'),
('105-285', '89-329'),
('105-285', '89-73'),
('105-285', '91-230'),
('105-285', '91-513'),
('105-285', '93-112'),
('105-285', '93-638'),
('105-285', '94-135'),
('105-285', '97-35'),
('105-285', '99-425'),
('105-286', '1955:360'),
('105-287', '103-55'),
('105-288', '88-578'),
('105-289', '103-349'),
('105-289', '90-351'),
('105-289', '91-577'),
('105-29', '99-652'),
('105-290', '88-578'),
('105-290', '90-543'),
('105-291', '1950:512'),
('105-292', '103-236'),
('105-292', '104-1'),
('105-292', '1946:724'),
('105-292', '1947:343'),
('105-292', '1949:288'),
('105-292', '1952:477'),
('105-292', '87-195'),
('105-292', '87-256'),
('105-292', '89-329'),
('105-292', '89-673'),
('105-292', '90-629'),
('105-292', '92-463'),
('105-292', '95-118'),
('105-292', '96-465'),
('105-292', '96-72'),
('105-294', '102-416'),
('105-296', '1890:656'),
('105-298', '102-307'),
('105-3', '104-208'),
('105-30', '104-169'),
('105-30', '1946:753'),
('105-301', '88-164'),
('105-302', '90-351'),
('105-303', '101-611'),
('105-303', '102-555'),
('105-303', '102-588'),
('105-303', '1934:590'),
('105-304', '103-465'),
('105-304', '104-39'),
('105-304', '1930:497'),
('105-304', '1934:652'),
('105-304', '99-474'),
('105-305', '102-194'),
('105-305', '105-207'),
('105-306', '103-182'),
('105-306', '104-193'),
('105-306', '105-200'),
('105-306', '105-33'),
('105-306', '1935:531'),
('105-306', '1954:736'),
('105-308', '86-339'),
('105-309', '1901:872'),
('105-309', '96-480'),
('105-31', '1935:531'),
('105-312', '101-233'),
('105-312', '102-587'),
('105-312', '103-391'),
('105-312', '1918:128'),
('105-312', '89-669'),
('105-312', '93-205'),
('105-312', '97-79'),
('105-313', '100-497'),
('105-313', '104-303'),
('105-313', '1948:758'),
('105-313', '93-638'),
('105-314', '101-647'),
('105-314', '103-322'),
('105-315', '100-702'),
('105-316', '1902:1093'),
('105-317', '1920:285'),
('105-317', '1934:55'),
('105-317', '88-577'),
('105-317', '89-665'),
('105-317', '91-190'),
('105-318', '91-513'),
('105-318', '95-521'),
('105-319', '1952:477'),
('105-320', '87-195'),
('105-321', '102-575'),
('105-321', '104-333'),
('105-321', '1911:186'),
('105-321', '89-669'),
('105-321', '91-581'),
('105-321', '94-579'),
('105-323', '103-173'),
('105-323', '103-236'),
('105-323', '1956:841'),
('105-323', '91-513'),
('105-323', '96-72'),
('105-323', '99-93'),
('105-324', '104-170'),
('105-324', '1938:675'),
('105-324', '1947:125'),
('105-326', '1911:186'),
('105-326', '88-578'),
('105-326', '89-665'),
('105-327', '105-83'),
('105-327', '88-578'),
('105-328', '93-205'),
('105-328', '95-616'),
('105-328', '97-79'),
('105-329', '1934:865'),
('105-33', '100-202'),
('105-33', '100-203'),
('105-33', '100-485'),
('105-33', '101-239'),
('105-33', '101-508'),
('105-33', '102-538'),
('105-33', '103-296'),
('105-33', '103-322'),
('105-33', '103-382'),
('105-33', '103-432'),
('105-33', '103-66'),
('105-33', '104-106'),
('105-33', '104-121'),
('105-33', '104-130'),
('105-33', '104-168'),
('105-33', '104-184'),
('105-33', '104-188'),
('105-33', '104-191'),
('105-33', '104-193'),
('105-33', '104-208'),
('105-33', '104-232'),
('105-33', '104-8'),
('105-33', '104-99'),
('105-33', '105-100'),
('105-33', '105-274'),
('105-33', '105-277'),
('105-33', '105-34'),
('105-33', '1901:854'),
('105-33', '1916:433'),
('105-33', '1917:114'),
('105-33', '1934:652'),
('105-33', '1934:868'),
('105-33', '1935:531'),
('105-33', '1935:812'),
('105-33', '1937:896'),
('105-33', '1938:680'),
('105-33', '1939:2'),
('105-33', '1939:367'),
('105-33', '1944:373'),
('105-33', '1945:339'),
('105-33', '1949:288'),
('105-33', '1949:792'),
('105-33', '1952:477'),
('105-33', '1952:949'),
('105-33', '1954:736'),
('105-33', '87-293'),
('105-33', '87-693'),
('105-33', '88-452'),
('105-33', '88-525'),
('105-33', '88-643'),
('105-33', '89-329'),
('105-33', '89-642'),
('105-33', '89-665'),
('105-33', '90-614'),
('105-33', '91-190'),
('105-33', '91-358'),
('105-33', '91-373'),
('105-33', '91-452'),
('105-33', '91-513'),
('105-33', '92-463'),
('105-33', '92-603'),
('105-33', '93-113'),
('105-33', '93-198'),
('105-33', '93-224'),
('105-33', '93-288'),
('105-33', '93-344'),
('105-33', '93-400'),
('105-33', '93-406'),
('105-33', '93-638'),
('105-33', '94-163'),
('105-33', '94-437'),
('105-33', '96-122'),
('105-33', '96-422'),
('105-33', '96-465'),
('105-33', '97-248'),
('105-33', '97-300'),
('105-33', '97-35'),
('105-33', '98-21'),
('105-33', '98-369'),
('105-33', '98-94'),
('105-33', '99-177'),
('105-33', '99-272'),
('105-33', '99-509'),
('105-330', '1946:540'),
('105-331', '1939:190'),
('105-332', '101-336'),
('105-332', '101-648'),
('105-332', '102-325'),
('105-332', '102-484'),
('105-332', '103-239'),
('105-332', '103-382'),
('105-332', '105-220'),
('105-332', '1933:49'),
('105-332', '1935:531'),
('105-332', '1952:477'),
('105-332', '88-210'),
('105-332', '89-10'),
('105-332', '89-329'),
('105-332', '89-4'),
('105-332', '89-73'),
('105-332', '90-247'),
('105-332', '90-576'),
('105-332', '91-230'),
('105-332', '92-203'),
('105-332', '92-463'),
('105-332', '93-112'),
('105-332', '93-380'),
('105-332', '93-638'),
('105-332', '95-471'),
('105-332', '95-561'),
('105-332', '97-35'),
('105-332', '99-498'),
('105-333', '102-415'),
('105-333', '92-203'),
('105-333', '96-487'),
('105-334', '1938:676'),
('105-335', '1902:1093'),
('105-335', '1906:3060'),
('105-336', '100-237'),
('105-336', '100-77'),
('105-336', '101-336'),
('105-336', '102-342'),
('105-336', '104-193'),
('105-336', '1946:281'),
('105-336', '1949:288'),
('105-336', '89-642'),
('105-336', '91-513'),
('105-336', '93-112'),
('105-336', '93-86'),
('105-338', '102-138'),
('105-338', '87-195'),
('105-339', '104-1'),
('105-339', '104-50'),
('105-339', '96-465'),
('105-339', '96-487'),
('105-34', '100-647'),
('105-34', '101-508'),
('105-34', '102-240'),
('105-34', '102-486'),
('105-34', '103-465'),
('105-34', '103-66'),
('105-34', '104-130'),
('105-34', '104-168'),
('105-34', '104-188'),
('105-34', '104-191'),
('105-34', '104-204'),
('105-34', '104-264'),
('105-34', '105-33'),
